11/06/2019 20:44:15,0.003701170369207056
11/06/2019 20:44:28,0.0036953747637863267
11/06/2019 20:44:37,0.0037721439694737373
11/06/2019 20:48:42,0.003584395375661169
11/06/2019 20:48:50,0.00362150824908596
11/06/2019 20:48:59,0.0035757272595710516
11/06/2019 20:49:7,0.0034845393341980235
11/06/2019 20:49:15,0.0034528180142760247
11/06/2019 20:49:24,0.0035497796839231805
11/06/2019 20:49:33,0.003489852149938153
11/06/2019 20:49:41,0.003595284412817963
11/06/2019 20:53:3,0.0037452978374464927
11/06/2019 20:53:12,0.0037955037603325825
11/06/2019 20:53:22,42.376077728001455
11/06/2019 20:53:31,67.10783857226643
11/06/2019 20:53:41,34.6374861490085
11/06/2019 20:53:49,3.133361491552522
11/06/2019 20:53:58,0.03694244529473462
