04/11/2019 17:30:7,0.0052445840774541725
04/11/2019 17:45:6,0.04232869639611375
04/11/2019 18:00:7,1433.0115667388927
04/11/2019 18:15:6,7458.208344172588
04/11/2019 18:30:7,25287.039455872633
04/11/2019 18:45:6,34791.863041148026
04/11/2019 19:00:6,1100.551824533116
04/11/2019 19:15:7,62891.67302204063
04/11/2019 19:30:7,115172.34898434588
04/11/2019 19:45:6,175456.89084343924
04/11/2019 20:00:12,186529.5675782659
04/11/2019 20:15:6,163103.40123969034
04/11/2019 20:30:6,269067.5525951707
04/11/2019 20:45:6,770.4625336742689
04/11/2019 21:00:7,455409.90710763156
04/11/2019 21:15:6,513729.7815128076
04/11/2019 21:30:6,539358.4633231777
04/11/2019 21:45:6,596609.1348174361
04/11/2019 22:00:11,623780.2604225667
04/11/2019 22:15:6,609605.4414088888
04/11/2019 22:30:6,628560.0531028373
04/11/2019 22:45:6,514036.77566296404
04/11/2019 23:00:7,635304.2263293539
04/11/2019 23:15:6,602795.7573530076
04/11/2019 23:30:6,571102.1827381782
04/11/2019 23:45:6,547068.2401009278
05/11/2019 00:00:7,514272.17765609064
05/11/2019 00:15:11,463642.0054945773
05/11/2019 00:30:6,363674.2380962199
05/11/2019 00:45:6,19541.690860570656
05/11/2019 01:00:7,370975.4987919567
05/11/2019 01:15:6,346298.5220354077
05/11/2019 01:30:6,308276.11463448737
05/11/2019 01:45:6,299556.5300004415
05/11/2019 02:00:7,285566.73103429744
05/11/2019 02:15:6,210204.04568761395
05/11/2019 02:30:6,271842.0737720152
05/11/2019 02:45:6,266272.7590197012
05/11/2019 03:00:7,270187.69351646485
05/11/2019 03:15:7,254099.62055391108
05/11/2019 03:30:7,247849.29910428287
05/11/2019 03:45:6,239672.25429784795
05/11/2019 04:00:12,253877.48254855585
05/11/2019 04:15:7,225233.05837267754
05/11/2019 04:30:7,228023.8900996517
05/11/2019 04:45:6,213482.39064868612
05/11/2019 05:00:7,219521.13178244894
05/11/2019 05:15:6,210217.54230090347
05/11/2019 05:30:7,202162.08434419357
05/11/2019 05:45:6,178524.9851010854
05/11/2019 06:00:7,197133.70633487255
05/11/2019 06:15:6,11106.715735616053
05/11/2019 06:30:6,214386.64127028632
05/11/2019 06:45:6,214149.26893584448
05/11/2019 07:00:7,227498.32023578844
05/11/2019 07:15:7,214512.8910644552
05/11/2019 07:30:5,207252.50994338625
05/11/2019 07:45:6,188628.00098963708
05/11/2019 08:00:8,204117.72785831615
05/11/2019 08:15:6,185400.09291304936
05/11/2019 08:30:6,7369.4227086465335
05/11/2019 08:45:6,130107.88231317428
05/11/2019 09:00:7,68293.30772640515
05/11/2019 09:15:6,35155.09930125046
05/11/2019 09:30:7,92909.94032509493
05/11/2019 09:45:6,145217.65246313682
05/11/2019 10:00:7,162439.94742020496
05/11/2019 10:15:6,329015.1878497768
05/11/2019 10:30:6,16307.198235474878
05/11/2019 10:45:7,181265.42915362064
05/11/2019 11:00:7,122504.9049921201
05/11/2019 11:15:6,53525.7864088121
05/11/2019 11:30:7,106590.9744904659
05/11/2019 11:45:6,91206.25733671388
05/11/2019 12:00:7,83887.12823310324
05/11/2019 12:15:11,85864.41383817153
05/11/2019 12:30:6,62890.02763664787
05/11/2019 12:45:6,66131.81759607726
05/11/2019 13:00:7,61159.55402726368
05/11/2019 13:15:7,1687.3674798831612
05/11/2019 13:30:7,24673.915587951447
05/11/2019 13:45:6,32747.047738742407
05/11/2019 14:00:7,30336.699015737653
05/11/2019 14:15:7,39013.6393614379
05/11/2019 14:30:6,33135.26905961993
05/11/2019 14:45:6,34127.00561812034
05/11/2019 15:00:7,54677.43465969959
05/11/2019 15:15:6,42059.36672481312
05/11/2019 15:30:6,55312.148524789736
05/11/2019 15:45:7,52483.48609050213
05/11/2019 16:00:7,60868.7577270161
05/11/2019 16:15:6,45106.44964726895
05/11/2019 16:30:6,38236.79539289326
05/11/2019 16:45:6,39115.651343886086
05/11/2019 17:00:7,35797.24600691695
05/11/2019 17:15:6,1326.8674376836866
05/11/2019 17:30:7,41840.64439630414
05/11/2019 17:45:6,23579.262169336238
05/11/2019 18:00:7,35385.48678236027
05/11/2019 18:15:6,48326.24315604067
05/11/2019 18:30:6,53269.77744089249
05/11/2019 18:45:6,1899.5800841246712
05/11/2019 19:00:7,36417.14215035901
05/11/2019 19:15:7,51028.801861948225
05/11/2019 19:30:6,28.734544490441085
05/11/2019 19:45:7,33850.18928857109
05/11/2019 20:00:7,35952.579070591375
05/11/2019 20:15:6,39727.48850597197
05/11/2019 20:30:7,48385.33202162913
05/11/2019 20:45:6,40074.76485687364
05/11/2019 21:00:7,47543.43088167511
05/11/2019 21:15:7,1758.3215361538641
05/11/2019 21:30:6,38069.3292567432
05/11/2019 21:45:6,42130.182947170826
05/11/2019 22:00:7,33353.75419829958
05/11/2019 22:15:6,53660.74976108639
05/11/2019 22:30:7,59043.03524786007
05/11/2019 22:45:6,57144.5528002047
05/11/2019 23:00:7,2153.1155290479496
05/11/2019 23:15:6,55728.33467652963
05/11/2019 23:30:6,59939.234890110805
05/11/2019 23:45:6,51408.0021700109
06/11/2019 00:00:7,71110.00645010069
06/11/2019 00:15:6,40558.061611920246
06/11/2019 00:30:6,1986.6762780512781
06/11/2019 00:45:7,42769.055006135604
06/11/2019 01:00:6,68594.61842286124
06/11/2019 01:15:6,71541.4968237109
06/11/2019 01:30:6,62292.15598831523
06/11/2019 01:45:7,69681.27972242201
06/11/2019 02:00:7,73411.39919800483
06/11/2019 02:15:6,76485.72433330124
